track_condition_id,date,week_day,cushion_value,moisture_turf_goal,moisture_turf_4c,moisture_dirt_goal,moisture_dirt_4c
202505010305,2025-02-08,sa,9.4,15.4,14.5,2.7,3.7
202505010406,2025-02-09,su,9.5,14.2,13.9,2.2,3.1
202505010508,2025-02-15,sa,9.1,13.0,13.0,1.9,1.8
202505010609,2025-02-16,su,9.3,13.4,12.3,1.7,1.8
202505010711,2025-02-22,sa,9.1,12.0,11.3,1.5,2.9
202505010812,2025-02-23,su,9.5,12.7,12.9,1.6,2.7
202505020001,2025-04-25,fr,9.6,13.2,12.5,9.4,9.2
202505020004,2025-05-02,fr,9.7,11.5,11.3,5.9,4.1
202505020007,2025-05-09,fr,9.6,11.4,13.2,6.9,5.9
202505020010,2025-05-16,fr,9.9,11.9,11.9,3.7,2.8
202505020013,2025-05-23,fr,9.2,14.9,14.5,5.3,4.9
202505020016,2025-05-30,fr,7.9,18.4,18.9,16.3,16.6
202505020102,2025-04-26,sa,9.5,12.3,12.2,6.8,8.3
202505020203,2025-04-27,su,9.2,13.9,12.0,8.7,7.7
202505020305,2025-05-03,sa,9.2,16.6,17.7,13.7,15.0
202505020406,2025-05-04,su,9.4,14.4,12.5,8.3,10.5
202505020508,2025-05-10,sa,8.9,13.4,14.6,9.6,9.0
202505020609,2025-05-11,su,9.4,14.8,13.7,9.6,9.5
202505020711,2025-05-17,sa,9.4,13.9,12.5,3.3,3.4
202505020812,2025-05-18,su,8.9,17.0,18.4,12.5,14.4
202505020914,2025-05-24,sa,9.7,12.3,13.2,4.1,3.5
202505021015,2025-05-25,su,8.9,17.3,18.3,16.3,15.7
202505021117,2025-05-31,sa,8.9,17.1,18.7,10.9,13.3
202505021218,2025-06-01,su,9.2,17.7,18.6,13.3,13.8
202505030001,2025-06-06,fr,9.3,12.8,12.5,6.2,5.9
202505030004,2025-06-13,fr,9.6,12.0,13.1,8.7,7.2
202505030007,2025-06-20,fr,9.4,12.3,12.6,2.4,3.4
202505030102,2025-06-07,sa,9.3,14.4,14.1,4.0,3.3
202505030203,2025-06-08,su,9.5,14.4,15.0,3.2,3.1
202505030305,2025-06-14,sa,9.4,13.9,12.7,6.8,5.5
202505030406,2025-06-15,su,8.7,17.7,16.5,11.0,12.1
202505030508,2025-06-21,sa,9.4,12.9,12.5,1.9,2.2
202505030609,2025-06-22,su,9.6,12.3,14.0,1.5,2.1
202505040001,2025-10-03,fr,9.8,13.4,13.3,6.8,7.2
202505040004,2025-10-10,fr,9.8,14.7,13.3,1.3,2.4
202505040008,2025-10-17,fr,9.9,14.8,13.2,5.3,5.7
202505040011,2025-10-24,fr,9.5,12.9,12.0,5.9,6.7
202505040014,2025-10-31,fr,9.6,11.7,12.2,4.4,6.0
202505040102,2025-10-04,sa,9.6,13.6,14.7,5.2,5.8
202505040203,2025-10-05,su,9.9,13.8,14.9,4.5,5.9
202505040305,2025-10-11,sa,9.7,13.5,11.8,1.8,2.8
202505040406,2025-10-12,su,10.2,12.2,13.2,5.2,5.7
202505040507,2025-10-13,mo,9.7,13.9,13.0,3.3,4.1
202505040609,2025-10-18,sa,9.3,14.8,13.4,2.9,4.5
202505040710,2025-10-19,su,9.6,13.4,13.1,2.5,3.0
202505040812,2025-10-25,sa,9.6,14.2,16.2,9.3,8.4
202505040913,2025-10-26,su,8.6,18.4,16.4,14.5,17.2
202505041015,2025-11-01,sa,9.1,15.6,18.3,14.0,16.4
202505041116,2025-11-02,su,9.3,12.1,13.0,10.7,11.8
202505050001,2025-11-07,fr,9.4,13.3,13.5,4.0,5.4
202505050004,2025-11-14,fr,9.2,13.8,14.0,4.6,4.3
202505050007,2025-11-21,fr,9.4,14.0,15.5,2.6,2.0
202505050008,2025-11-22,sa,9.2,15.4,15.6,3.1,3.8
202505050011,2025-11-28,fr,9.5,14.6,13.7,2.2,2.1
202505050102,2025-11-08,sa,9.2,13.4,12.5,2.8,3.9
202505050203,2025-11-09,su,9.1,13.0,12.1,3.4,3.1
202505050305,2025-11-15,sa,9.6,13.6,11.3,3.2,4.1
202505050406,2025-11-16,su,9.3,12.1,12.2,2.5,2.9
202505050509,2025-11-23,su,9.2,14.4,13.5,2.9,2.1
202505050610,2025-11-24,mo,9.2,14.7,13.4,2.4,2.3
202505050712,2025-11-29,sa,9.1,14.8,12.2,2.6,2.6
202505050813,2025-11-30,su,9.3,14.9,13.3,1.8,2.1
202506010001,2025-01-04,sa,10.1,13.4,13.7,2.1,2.1
202506010004,2025-01-10,fr,10.2,12.4,14.8,7.8,8.2
202506010008,2025-01-17,fr,10.4,11.3,11.9,1.9,2.1
202506010011,2025-01-24,fr,10.2,12.1,11.8,3.2,2.2
202506010102,2025-01-05,su,10.2,13.6,13.6,2.0,1.6
202506010203,2025-01-06,mo,10.1,13.7,14.2,1.7,1.5
202506010305,2025-01-11,sa,10.0,13.1,14.6,7.9,6.4
202506010406,2025-01-12,su,10.0,12.6,13.8,5.9,4.6
202506010507,2025-01-13,mo,10.0,12.7,13.9,6.0,3.8
202506010609,2025-01-18,sa,10.7,11.8,13.8,1.6,1.6
202506010710,2025-01-19,su,10.5,12.1,12.0,1.7,1.9
202506010812,2025-01-25,sa,10.2,13.0,12.3,2.7,2.2
202506010913,2025-01-26,su,9.9,12.1,12.4,2.7,2.3
202506020001,2025-02-28,fr,10.1,13.4,13.3,2.1,2.4
202506020004,2025-03-07,fr,9.6,14.0,16.2,10.6,10.0
202506020007,2025-03-14,fr,9.4,11.8,13.5,9.0,8.8
202506020010,2025-03-21,fr,9.2,14.3,14.4,12.9,10.9
202506020102,2025-03-01,sa,10.0,11.9,12.4,1.8,1.5
202506020203,2025-03-02,su,10.1,10.9,12.6,1.9,1.7
202506020305,2025-03-08,sa,9.5,15.6,13.7,10.5,10.8
202506020406,2025-03-09,su,8.5,15.1,14.5,13.7,11.8
202506020508,2025-03-15,sa,9.8,10.6,12.8,7.4,7.1
202506020609,2025-03-16,su,9.1,12.9,13.0,10.7,10.4
202506020711,2025-03-22,sa,9.3,13.9,13.3,11.6,10.3
202506020812,2025-03-23,su,9.7,12.3,12.0,10.7,9.2
202506030001,2025-03-28,fr,9.6,9.8,10.0,4.4,4.6
202506030004,2025-04-04,fr,8.4,14.6,15.5,13.6,13.8
202506030007,2025-04-11,fr,9.2,13.5,12.2,9.6,8.9
202506030010,2025-04-18,fr,9.8,11.5,11.7,3.8,3.8
202506030102,2025-03-29,sa,9.6,12.6,11.3,5.7,4.7
202506030203,2025-03-30,su,9.0,13.0,12.2,9.4,8.6
202506030305,2025-04-05,sa,9.0,14.1,15.1,11.1,10.3
202506030406,2025-04-06,su,9.5,12.6,13.6,8.6,7.7
202506030508,2025-04-12,sa,9.4,13.2,11.4,8.5,7.9
202506030609,2025-04-13,su,9.7,12.9,10.4,4.2,3.4
202506030711,2025-04-19,sa,10.3,11.0,10.2,3.8,3.0
202506030812,2025-04-20,su,10.6,10.8,10.7,2.2,2.7
202506040001,2025-09-05,fr,7.5,16.8,17.4,12.7,12.2
202506040004,2025-09-12,fr,9.2,14.3,15.5,10.6,10.6
202506040008,2025-09-19,fr,8.9,13.9,15.8,13.2,12.5
202506040011,2025-09-26,fr,10.3,13.0,13.5,1.5,2.0
202506040102,2025-09-06,sa,9.6,14.2,14.7,10.6,11.5
202506040203,2025-09-07,su,9.9,12.6,13.5,6.3,6.5
202506040305,2025-09-13,sa,8.3,15.8,15.6,15.9,18.5
202506040406,2025-09-14,su,9.8,12.9,13.5,9.7,9.5
202506040507,2025-09-15,mo,9.9,12.2,13.0,5.7,5.7
202506040609,2025-09-20,sa,9.2,13.8,13.9,10.5,10.4
202506040710,2025-09-21,su,9.5,13.6,13.5,7.2,8.8
202506040812,2025-09-27,sa,10.2,12.1,12.5,2.5,2.2
202506040913,2025-09-28,su,10.3,12.2,12.6,1.7,1.7
202506050001,2025-12-05,fr,9.9,10.9,11.3,1.3,1.5
202506050004,2025-12-12,fr,10.3,10.4,9.9,1.4,1.7
202506050007,2025-12-19,fr,10.0,10.4,10.8,6.3,5.7
202506050010,2025-12-26,fr,9.4,13.3,13.2,12.2,13.0
202506050102,2025-12-06,sa,10.1,10.9,10.4,1.1,1.4
202506050203,2025-12-07,su,10.4,10.5,10.6,1.6,1.5
202506050305,2025-12-13,sa,10.3,10.1,10.6,1.2,1.5
202506050406,2025-12-14,su,9.9,11.6,11.0,5.4,5.5
202506050508,2025-12-20,sa,10.0,10.6,11.0,4.9,4.8
202506050609,2025-12-21,su,8.9,15.1,13.9,15.8,14.6
202506050711,2025-12-27,sa,9.8,11.6,12.1,7.2,7.5
202506050812,2025-12-28,su,9.5,11.3,12.4,5.7,6.0
202507010001,2025-01-04,sa,9.1,13.5,14.8,1.1,1.2
202507010004,2025-01-10,fr,9.2,12.6,13.2,6.1,4.6
202507010008,2025-01-17,fr,9.4,11.9,12.5,2.0,3.7
202507010011,2025-01-24,fr,9.3,12.3,12.8,2.2,2.8
202507010102,2025-01-05,su,9.4,11.6,12.8,1.1,1.2
202507010203,2025-01-06,mo,9.4,10.7,13.0,1.2,1.4
202507010305,2025-01-11,sa,9.1,11.4,13.0,5.9,6.8
202507010406,2025-01-12,su,8.9,12.5,13.3,4.4,4.5
202507010507,2025-01-13,mo,9.2,11.8,13.4,4.0,5.0
202507010609,2025-01-18,sa,9.8,11.9,12.4,1.4,2.7
202507010710,2025-01-19,su,10.0,11.7,12.0,1.6,2.7
202507010812,2025-01-25,sa,9.3,13.7,12.3,1.6,2.3
202507010913,2025-01-26,su,9.6,11.8,13.1,1.4,1.7
202507020001,2025-03-14,fr,8.8,11.7,12.6,7.8,8.7
202507020004,2025-03-21,fr,9.0,11.8,12.3,7.2,9.2
202507020007,2025-03-28,fr,7.5,18.2,15.7,17.4,18.5
202507020102,2025-03-15,sa,9.2,11.7,12.9,4.5,6.5
202507020203,2025-03-16,su,7.9,13.7,13.7,12.5,12.3
202507020305,2025-03-22,sa,9.1,12.2,11.4,5.9,6.6
202507020406,2025-03-23,su,9.5,10.8,11.2,4.2,4.8
202507020508,2025-03-29,sa,8.6,15.5,14.4,11.6,12.0
202507020609,2025-03-30,su,9.2,12.6,11.6,7.8,9.2
202507030001,2025-07-25,fr,9.9,12.6,9.6,3.4,3.0
202507030004,2025-08-01,fr,10.1,11.3,12.7,1.0,1.0
202507030007,2025-08-08,fr,10.3,11.6,11.2,1.4,1.2
202507030010,2025-08-15,fr,10.0,10.7,10.6,5.5,5.6
202507030102,2025-07-26,sa,9.7,11.6,12.3,2.1,2.3
202507030203,2025-07-27,su,9.5,12.6,12.5,1.8,2.1
202507030305,2025-08-02,sa,9.9,13.3,12.5,1.4,1.0
202507030406,2025-08-03,su,10.3,11.9,12.6,1.2,0.6
202507030508,2025-08-09,sa,10.3,12.3,12.7,0.7,0.6
202507030609,2025-08-10,su,10.6,10.3,12.6,1.5,1.3
202507030711,2025-08-16,sa,10.2,12.7,12.2,4.6,4.6
202507030812,2025-08-17,su,10.2,12.0,13.2,3.7,4.0
202507040001,2025-08-22,fr,10.8,13.3,12.0,2.0,2.1
202507040004,2025-08-29,fr,10.9,12.0,10.9,2.3,0.9
202507040102,2025-08-23,sa,10.7,13.2,12.6,1.5,1.4
202507040203,2025-08-24,su,10.9,13.6,11.9,1.3,1.5
202507040305,2025-08-30,sa,11.0,13.3,11.9,2.9,3.1
202507040406,2025-08-31,su,10.8,12.6,11.0,2.5,1.6
202507050001,2025-12-05,fr,9.6,11.1,13.2,4.5,4.2
202507050004,2025-12-12,fr,9.9,11.0,11.3,2.4,2.2
202507050007,2025-12-19,fr,10.2,10.9,11.1,5.9,5.9
202507050102,2025-12-06,sa,9.7,11.6,12.1,4.6,4.0
202507050203,2025-12-07,su,9.5,11.1,11.4,3.8,4.6
202507050305,2025-12-13,sa,10.0,10.8,12.0,1.8,2.3
202507050406,2025-12-14,su,9.3,11.4,12.2,4.8,5.4
202507050508,2025-12-20,sa,9.7,11.1,11.9,6.0,6.5
202507050609,2025-12-21,su,9.7,12.8,12.7,7.4,7.8
202508010001,2025-01-31,fr,11.0,7.7,8.4,1.1,1.2
202508010004,2025-02-07,fr,10.5,8.6,7.9,2.6,1.9
202508010007,2025-02-14,fr,10.0,9.8,7.5,5.3,5.1
202508010010,2025-02-21,fr,10.1,10.8,8.5,2.9,4.5
202508010102,2025-02-01,sa,10.8,8.6,9.7,1.0,1.2
202508010203,2025-02-02,su,9.5,11.1,9.9,7.2,6.2
202508010306,2025-02-10,mo,9.9,9.0,9.9,5.3,6.0
202508010405,2025-02-09,su,9.9,11.1,9.9,7.0,7.4
202508010508,2025-02-15,sa,10.5,10.9,8.6,5.0,4.3
202508010609,2025-02-16,su,9.5,11.3,9.8,7.1,6.8
202508010711,2025-02-22,sa,10.5,9.8,7.7,2.6,4.0
202508010812,2025-02-23,su,10.8,9.2,8.3,2.1,3.3
202508020001,2025-04-25,fr,10.4,9.8,7.9,7.0,7.0
202508020004,2025-05-02,fr,9.2,10.6,9.3,12.9,9.6
202508020007,2025-05-09,fr,11.1,9.0,7.4,4.5,8.5
202508020010,2025-05-16,fr,11.2,9.7,7.1,3.5,3.2
202508020013,2025-05-23,fr,11.0,6.8,8.4,4.5,6.7
202508020016,2025-05-30,fr,10.7,11.2,8.1,4.8,5.8
202508020102,2025-04-26,sa,10.8,8.9,7.5,4.9,6.5
202508020203,2025-04-27,su,11.2,8.3,7.1,4.3,6.1
202508020305,2025-05-03,sa,9.8,10.9,9.2,11.3,12.7
202508020406,2025-05-04,su,10.6,8.7,7.4,7.7,8.1
202508020508,2025-05-10,sa,9.6,11.6,10.4,14.9,16.7
202508020609,2025-05-11,su,10.2,9.5,6.8,10.2,12.8
202508020711,2025-05-17,sa,10.1,9.4,8.2,6.9,7.9
202508020812,2025-05-18,su,10.1,11.4,9.9,12.6,13.0
202508020914,2025-05-24,sa,11.2,6.3,7.4,4.0,5.6
202508021015,2025-05-25,su,8.6,13.0,11.3,16.3,16.5
202508021117,2025-05-31,sa,11.1,8.9,6.1,5.0,5.2
202508021218,2025-06-01,su,11.3,8.2,6.1,3.2,3.0
202508030001,2025-10-03,fr,10.4,9.0,9.6,0.6,1.6
202508030004,2025-10-10,fr,10.7,9.3,8.4,3.4,4.3
202508030008,2025-10-17,fr,10.2,8.9,8.1,10.0,10.2
202508030011,2025-10-24,fr,10.0,8.3,9.5,4.0,4.6
202508030014,2025-10-31,fr,10.9,9.6,9.3,5.7,4.2
202508030102,2025-10-04,sa,9.4,10.6,11.2,12.2,11.5
202508030203,2025-10-05,su,10.0,10.3,10.4,12.5,15.7
202508030305,2025-10-11,sa,10.9,8.7,8.6,3.1,2.1
202508030406,2025-10-12,su,11.0,7.4,8.5,2.2,2.5
202508030507,2025-10-13,mo,10.8,6.8,7.8,2.6,3.0
202508030609,2025-10-18,sa,10.3,8.8,8.3,9.6,10.1
202508030710,2025-10-19,su,10.8,8.3,8.5,7.2,7.2
202508030812,2025-10-25,sa,10.6,7.6,8.6,3.0,3.8
202508030913,2025-10-26,su,9.7,12.0,10.7,13.6,15.3
202508031015,2025-11-01,sa,10.4,10.5,10.2,15.1,16.7
202508031116,2025-11-02,su,10.5,9.2,9.1,9.8,9.6
202508040001,2025-11-07,fr,10.6,8.6,8.3,4.3,3.9
202508040004,2025-11-14,fr,10.8,9.2,8.6,6.0,5.6
202508040007,2025-11-21,fr,11.0,8.1,7.9,2.0,2.3
202508040010,2025-11-28,fr,10.7,7.9,8.5,4.3,4.1
202508040102,2025-11-08,sa,10.7,9.2,8.7,3.9,3.6
202508040203,2025-11-09,su,10.3,9.2,8.8,6.0,5.6
202508040305,2025-11-15,sa,10.8,9.0,8.6,5.1,5.0
202508040406,2025-11-16,su,11.3,9.2,8.8,5.0,4.8
202508040508,2025-11-22,sa,10.7,7.9,8.1,1.7,1.8
202508040609,2025-11-23,su,10.5,6.1,8.4,1.7,1.6
202508040711,2025-11-29,sa,10.9,8.2,8.5,4.8,4.7
202508040812,2025-11-30,su,10.9,8.7,8.8,4.3,4.0
202509010001,2025-02-28,fr,9.0,14.0,13.9,1.5,2.3
202509010004,2025-03-07,fr,8.9,13.9,14.6,8.6,7.7
202509010007,2025-03-14,fr,8.9,13.9,14.8,5.6,5.1
202509010010,2025-03-21,fr,8.9,13.8,14.9,6.9,5.8
202509010102,2025-03-01,sa,9.0,13.7,12.1,2.5,2.1
202509010203,2025-03-02,su,9.0,14.0,13.9,1.5,1.9
202509010305,2025-03-08,sa,9.0,12.8,14.5,6.4,4.7
202509010406,2025-03-09,su,9.1,13.7,14.0,6.5,5.7
202509010508,2025-03-15,sa,9.0,13.3,14.3,6.0,4.9
202509010609,2025-03-16,su,8.1,14.3,14.7,7.4,7.0
202509010711,2025-03-22,sa,8.9,13.0,14.4,5.2,4.2
202509010812,2025-03-23,su,9.0,12.5,12.7,4.9,4.6
202509020001,2025-03-28,fr,8.2,17.8,14.9,15.4,16.9
202509020004,2025-04-04,fr,9.1,13.9,10.6,3.3,4.3
202509020007,2025-04-11,fr,9.1,13.3,11.0,6.7,5.6
202509020010,2025-04-18,fr,9.0,13.8,13.4,4.4,4.2
202509020102,2025-03-29,sa,8.9,14.3,13.6,11.6,11.2
202509020203,2025-03-30,su,9.1,14.1,12.9,7.1,6.1
202509020305,2025-04-05,sa,9.2,12.1,9.9,3.8,4.0
202509020406,2025-04-06,su,9.2,13.2,10.6,3.8,4.2
202509020508,2025-04-12,sa,9.2,12.1,10.3,6.3,5.3
202509020609,2025-04-13,su,9.2,12.8,10.1,6.4,5.4
202509020711,2025-04-19,sa,9.2,11.3,10.7,4.9,4.5
202509020812,2025-04-20,su,9.3,12.6,10.6,3.8,3.7
202509040001,2025-09-05,fr,8.5,14.9,16.9,16.9,18.8
202509040004,2025-09-12,fr,8.9,13.7,14.3,8.3,9.4
202509040008,2025-09-19,fr,8.9,12.3,14.6,1.4,1.3
202509040011,2025-09-26,fr,8.9,13.8,12.1,1.2,1.2
202509040102,2025-09-06,sa,9.0,13.5,14.3,13.0,12.8
202509040203,2025-09-07,su,9.1,13.1,14.3,7.8,8.0
202509040305,2025-09-13,sa,9.0,11.8,10.4,6.3,7.1
202509040406,2025-09-14,su,9.0,13.0,12.3,6.1,6.0
202509040507,2025-09-15,mo,9.0,12.0,11.5,3.9,4.3
202509040609,2025-09-20,sa,9.0,13.0,12.0,1.0,1.9
202509040710,2025-09-21,su,9.2,11.6,10.8,1.1,1.1
202509040812,2025-09-27,sa,8.9,13.6,12.6,6.7,6.8
202509040913,2025-09-28,su,8.9,11.9,10.5,4.5,4.3
202509050001,2025-12-05,fr,8.9,14.0,13.3,2.6,2.0
202509050004,2025-12-12,fr,9.0,14.4,12.9,2.0,2.2
202509050007,2025-12-19,fr,9.1,13.8,12.5,6.3,4.7
202509050010,2025-12-26,fr,8.4,14.0,13.8,13.9,14.9
202509050102,2025-12-06,sa,9.0,13.6,12.5,2.6,2.4
202509050203,2025-12-07,su,9.1,13.4,12.4,1.7,1.7
202509050305,2025-12-13,sa,9.1,12.7,9.3,1.6,2.0
202509050406,2025-12-14,su,8.3,15.2,12.9,8.1,8.0
202509050508,2025-12-20,sa,9.1,13.8,12.7,6.9,5.3
202509050609,2025-12-21,su,9.0,13.6,11.0,5.7,4.3
202509050711,2025-12-27,sa,8.9,12.8,11.4,10.9,11.7
202509050812,2025-12-28,su,8.9,14.0,11.0,9.9,9.3
202510010001,2025-01-24,fr,8.0,7.6,9.0,3.6,3.6
202510010004,2025-01-31,fr,9.4,7.7,8.1,2.0,2.4
202510010007,2025-02-07,fr,8.9,9.0,9.2,7.3,9.3
202510010010,2025-02-14,fr,9.3,8.3,8.1,2.2,3.1
202510010013,2025-02-21,fr,9.5,8.3,9.4,1.8,2.2
202510010016,2025-02-28,fr,9.2,9.0,11.2,3.6,3.4
202510010102,2025-01-25,sa,8.8,8.4,8.4,4.1,4.4
202510010203,2025-01-26,su,9.4,7.5,7.6,2.6,3.2
202510010305,2025-02-01,sa,9.5,7.3,7.6,1.9,2.2
202510010406,2025-02-02,su,8.3,11.3,11.9,17.4,17.5
202510010508,2025-02-08,sa,8.6,9.5,10.3,6.5,9.0
202510010609,2025-02-09,su,8.7,8.6,10.0,7.9,9.5
202510010711,2025-02-15,sa,9.3,7.9,9.2,1.9,2.4
202510010812,2025-02-16,su,9.0,8.5,9.9,3.8,4.2
202510010914,2025-02-22,sa,9.6,8.1,9.1,2.2,2.0
202510011015,2025-02-23,su,9.7,7.5,7.4,2.3,2.0
202510011117,2025-03-01,sa,9.5,9.0,10.3,3.5,4.0
202510011218,2025-03-02,su,8.7,9.7,11.0,5.2,5.3
202510020001,2025-06-27,fr,8.6,10.4,9.4,9.1,12.5
202510020004,2025-07-04,fr,8.7,10.3,9.4,0.7,0.7
202510020007,2025-07-11,fr,8.9,10.0,9.0,0.4,0.4
202510020010,2025-07-18,fr,8.8,10.1,10.1,9.1,8.6
202510020102,2025-06-28,sa,9.1,9.6,8.8,5.6,7.9
202510020203,2025-06-29,su,9.6,7.6,7.5,4.1,4.4
202510020305,2025-07-05,sa,8.8,9.8,8.5,0.5,0.9
202510020406,2025-07-06,su,9.1,8.9,8.6,0.6,0.7
202510020508,2025-07-12,sa,8.7,10.1,8.7,0.5,0.5
202510020609,2025-07-13,su,9.1,8.9,8.3,0.5,0.5
202510020711,2025-07-19,sa,8.8,10.4,9.5,16.4,15.8
202510020812,2025-07-20,su,9.6,9.3,9.1,7.7,9.5
202605010001,2026-01-30,fr,9.5,14.0,11.4,1.6,1.3
202605010004,2026-02-06,fr,9.6,13.0,13.5,1.2,1.1
202605010006,2026-02-09,mo,9.9,13.5,13.2,10.9,9.6
202605010008,2026-02-13,fr,9.8,14.6,13.2,7.8,7.6
202605010011,2026-02-20,fr,9.5,14.6,12.6,1.9,2.1
202605010102,2026-01-31,sa,9.6,14.1,12.3,1.2,1.7
202605010203,2026-02-01,su,9.7,12.3,12.7,1.1,1.4
202605010305,2026-02-07,sa,9.6,13.2,12.4,1.4,1.1
202605010407,2026-02-10,tu,10.1,14.7,13.3,9.1,8.1
202605010509,2026-02-14,sa,9.6,13.6,12.4,6.8,5.8
202605010610,2026-02-15,su,9.4,11.3,13.5,5.5,5.9
202606010001,2026-01-03,sa,9.1,12.5,13.2,7.2,8.2
202606010004,2026-01-09,fr,9.9,12.2,12.9,6.3,5.1
202606010008,2026-01-16,fr,9.8,12.2,11.0,1.5,1.5
202606010011,2026-01-23,fr,10.6,10.6,11.5,1.2,1.6
202606010102,2026-01-04,su,9.4,12.5,13.6,7.1,8.6
202606010203,2026-01-05,mo,9.7,12.5,13.0,7.2,7.6
202606010305,2026-01-10,sa,10.0,11.9,11.2,5.5,5.7
202606010406,2026-01-11,su,10.0,11.4,11.1,4.5,3.6
202606010507,2026-01-12,mo,10.3,10.8,11.0,2.2,2.2
202606010609,2026-01-17,sa,10.1,11.1,11.8,1.3,1.7
202606010710,2026-01-18,su,10.5,11.3,11.0,1.4,1.6
202606010812,2026-01-24,sa,10.7,10.0,10.8,1.0,1.6
202606010913,2026-01-25,su,10.8,9.8,11.3,1.1,1.2
202606020001,2026-02-27,fr,9.7,13.4,13.5,11.7,12.2
202606020004,2026-03-06,fr,9.5,12.4,12.4,10.3,9.5
202606020006,2026-03-13,fr,9.7,11.1,11.1,3.4,3.1
202606020102,2026-02-28,sa,10.0,13.1,13.8,10.6,11.9
202606020203,2026-03-01,su,10.3,11.6,10.9,7.5,7.5
202606020304,2026-03-07,sa,8.9,13.5,14.4,12.2,13.4
202606020405,2026-03-08,su,9.5,12.9,12.7,11.0,10.5
202606020507,2026-03-14,sa,9.8,12.3,11.8,3.4,3.2
202606020608,2026-03-15,su,10.0,10.6,10.1,2.4,2.1
202607010001,2026-03-13,fr,9.9,12.3,12.0,3.0,2.5
202607010102,2026-03-14,sa,9.5,12.9,12.4,2.2,2.5
202607010203,2026-03-15,su,9.9,11.9,12.0,1.5,1.3
202608010001,2026-01-03,sa,9.9,8.0,9.1,4.5,4.3
202608010004,2026-01-09,fr,10.5,7.6,8.8,1.2,1.6
202608010008,2026-01-16,fr,10.2,8.2,8.0,1.0,1.1
202608010011,2026-01-23,fr,10.0,8.2,8.8,1.3,1.9
202608010102,2026-01-04,su,10.7,8.6,9.8,3.8,4.0
202608010203,2026-01-05,mo,10.8,8.8,8.6,2.9,3.1
202608010305,2026-01-10,sa,10.4,9.7,9.8,1.1,1.1
202608010406,2026-01-11,su,10.4,8.1,8.5,1.0,1.0
202608010507,2026-01-12,mo,11.0,7.6,8.1,1.2,1.3
202608010609,2026-01-17,sa,10.4,7.9,7.7,1.1,0.9
202608010710,2026-01-18,su,10.5,7.4,8.6,0.9,0.9
202608010812,2026-01-24,sa,10.5,9.6,8.0,1.3,1.2
202608010913,2026-01-25,su,10.6,7.0,7.9,1.1,0.9
202608020001,2026-01-30,fr,10.4,9.2,8.9,1.3,1.5
202608020004,2026-02-06,fr,10.3,9.4,9.0,1.9,1.7
202608020006,2026-02-08,su,11.0,8.6,7.8,1.9,2.0
202608020007,2026-02-09,mo,10.7,9.7,7.6,4.2,2.7
202608020009,2026-02-13,fr,10.1,9.2,8.4,9.4,8.4
202608020102,2026-01-31,sa,10.8,9.6,8.7,1.4,1.3
202608020203,2026-02-01,su,10.7,9.5,8.4,1.0,1.2
202608020305,2026-02-07,sa,10.7,7.7,8.5,1.5,1.4
202608020408,2026-02-10,tu,10.9,9.8,8.5,3.5,2.8
202608020510,2026-02-14,sa,10.9,8.8,8.2,8.6,8.9
202608020611,2026-02-15,su,10.9,9.3,8.0,6.7,7.7
202609010001,2026-02-20,fr,9.0,14.0,14.5,1.8,1.3
202609010004,2026-02-27,fr,8.7,14.1,14.0,7.8,9.5
202609010007,2026-03-06,fr,9.0,14.4,11.2,6.6,6.4
202609010009,2026-03-13,fr,9.6,12.7,13.1,2.9,4.4
202609010102,2026-02-21,sa,9.0,13.8,12.3,2.9,2.6
202609010203,2026-02-22,su,9.0,11.8,11.6,2.9,2.4
202609010305,2026-02-28,sa,8.5,13.7,12.1,8.2,8.8
202609010406,2026-03-01,su,8.8,13.8,12.8,8.1,8.3
202609010507,2026-03-07,sa,8.4,14.6,12.0,9.4,10.2
202609010608,2026-03-08,su,9.0,12.6,12.0,7.0,7.0
202609010710,2026-03-14,sa,9.6,11.3,10.5,3.7,4.3
202609010811,2026-03-15,su,9.7,11.4,10.0,3.2,4.5
202610010001,2026-01-23,fr,10.3,7.7,7.4,1.6,1.9
202610010004,2026-01-30,fr,10.5,6.7,6.4,1.4,1.6
202610010007,2026-02-06,fr,10.3,8.6,7.2,2.1,2.1
202610010010,2026-02-13,fr,10.0,8.6,8.9,3.9,5.0
202610010013,2026-02-20,fr,9.9,8.3,8.5,1.7,1.8
202610010016,2026-02-27,fr,9.6,9.6,9.9,12.8,17.2
202610010102,2026-01-24,sa,10.5,7.8,7.2,2.1,2.1
202610010203,2026-01-25,su,10.5,7.5,6.9,1.7,1.9
202610010305,2026-01-31,sa,10.5,7.2,6.7,1.4,1.7
202610010406,2026-02-01,su,10.8,7.7,6.9,1.5,1.8
202610010408,2026-02-07,sa,10.0,8.3,7.0,1.9,1.9
202610010508,2026-02-07,sa,10.0,8.3,7.0,1.9,1.9
202610010509,2026-02-08,su,9.6,9.8,8.9,5.0,5.5
202610010609,2026-02-08,su,9.6,9.8,8.9,5.0,5.5
202610010611,2026-02-14,sa,9.8,8.5,8.9,3.6,4.9
202610010711,2026-02-14,sa,9.8,8.5,8.9,3.6,4.9
202610010712,2026-02-15,su,9.1,9.5,9.5,6.3,7.3
202610010812,2026-02-15,su,9.1,9.5,9.5,6.3,7.3
202610010914,2026-02-21,sa,9.8,8.6,8.9,1.8,1.8
